error,raw_response,cleaned_response
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""726""
    },
    {
      ""site_id"": ""S3"",
      ""parameter_id"": ""P23"",
      ""time_period"": ""2013"",
      ""raw_value"": 458.0,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""mg/l"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""458""
    },
    {
      ""site_id"": ""S3"",
      ""parameter_id"": ""P24"",
      ""time_period"": ""2013"",
      ""raw_value"": 189.5,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""mV"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""189.5""
    },
    {
      ""site_id"": ""S4"",
      ""parameter_id"": ""P1"",
      ""time_period"": ""2013"",
      ""raw_value"": 43.2,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppm"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""43.2""
    },
    {
      ""site_id"": ""S4"",
      ""parameter_id"": ""P2"",
      ""time_period"": ""2013"",
      ""raw_value"": 9.0,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppm"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""9.0""
    },
    {
      ""site_id"": ""S4"",
      ""parameter_id"": ""P3"",
      ""time_period"": ""2013"",
      ""raw_value"": 63.9,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppm"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""63.9""
    },
    {
      ""site_id"": ""S4"",
      ""parameter_id"": ""P4"",
      ""time_period"": ""2013"",
      ""raw_value"": 24.8,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppm"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""24.8""
    },
    {
      ""site_id"": ""S4"",
      ""parameter_id"": ""P5"",
      ""time_period"": ""2013"",
      ""raw_value"": 4.1,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppm"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""4.1""
    },
    {
      ""site_id"": ""S4"",
      ""parameter_id"": ""P6"",
      ""time_period"": ""2013"",
      ""raw_value"": 673.0,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppb"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""673""
    },
    {
      ""site_id"": ""S4"",
      ""parameter_id"": ""P7"",
      ""time_period"": ""2013"",
      ""raw_value"": 175.0,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppb"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""175""
    },
    {
      ""site_id"": ""S4"",
      ""parameter_id"": ""P8"",
      ""time_period"": ""2013"",
      ""raw_value"": 100.0,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppb"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""100""
    },
    {
      ""site_id"": ""S4"",
      ""parameter_id"": ""P9"",
      ""time_period"": ""2013"",
      ""raw_value"": 31.0,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppb"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""31""
    },
    {
      ""site_id"": ""S4"",
      ""parameter_id"": ""P10"",
      ""time_period"": ""2013"",
      ""raw_value"": 31.0,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppb"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""31""
    },
    {
      ""site_id"": ""S4"",
      ""parameter_id"": ""P11"",
      ""time_period"": ""2013"",
      ""raw_value"": 405.0,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppb"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""405""
    },
    {
      ""site_id"": ""S4"",
      ""parameter_id"": ""P12"",
      ""time_period"": ""2013"",
      ""raw_value"": 396.0,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppb"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""396""
    },
    {
      ""site_id"": ""S4"",
      ""parameter_id"": ""P13"",
      ""time_period"": ""2013"",
      ""raw_value"": 203.0,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppb"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""203""
    },
    {
      ""site_id"": ""S4"",
      ""parameter_id"": ""P14"",
      ""time_period"": ""2013"",
      ""raw_value"": 288.0,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppb"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""288""
    },
    {
      ""site_id"": ""S4"",
      ""parameter_id"": ""P15"",
      ""time_period"": ""2013"",
      ""raw_value"": 484.0,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppm"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
